0.50042877 0.17809830 0.07428055
0.50195312 0.17312622 0.07046585
0.50338287 0.16992645 0.07084427
0.50440216 0.16956940 0.07959137
0.50005951 0.16344376 0.08666077
0.50179672 0.16186295 0.09813309
0.50406799 0.15177460 0.09876251
0.50591049 0.14173584 0.09300613
0.50572357 0.14866714 0.09892044
0.50746613 0.14521255 0.09017563
0.50958862 0.14568634 0.08501663
0.51525192 0.13156204 0.06889114
0.51260300 0.13355713 0.06800537
0.51151886 0.14200516 0.07566147
0.50876465 0.14766998 0.07230759
0.51629410 0.14209976 0.06510315
0.51038437 0.14546661 0.06523743
0.50815964 0.14804916 0.06578445
0.50879288 0.15972672 0.07301865
0.51357193 0.14525757 0.06359863
0.51187668 0.13834152 0.06352615
0.50901260 0.13574753 0.06291046
0.50954742 0.14614487 0.07149048
0.51646500 0.13713455 0.06564102
0.50873337 0.13684235 0.05717773
0.51594391 0.14046249 0.05603867
0.51612320 0.14239426 0.06260147
0.50950089 0.14238358 0.06545715
0.50923080 0.15412979 0.07148132
0.51588898 0.14331360 0.06386642
0.51518707 0.12987137 0.05813675
0.51131287 0.15889053 0.08066788
0.50436249 0.16169205 0.07905197
0.50136032 0.15808029 0.09097672
0.50828781 0.13098450 0.07378845
0.51467285 0.14529114 0.09024429
0.49324341 0.15273209 0.10359268
0.50882874 0.14909973 0.09439392
0.50835571 0.14596252 0.09819717
0.50132675 0.15381622 0.09869766
0.50556870 0.15708771 0.08927231
0.50363693 0.16443863 0.10048141
0.50334778 0.14986115 0.09390945
0.50393906 0.15151672 0.09770279
0.50501099 0.15238571 0.09451752
0.50508575 0.15793304 0.09139786
0.50415268 0.15772629 0.09357147
0.50293198 0.15888062 0.10145035
0.49936142 0.16075668 0.10773163
0.50109253 0.15924759 0.10566940
0.50319977 0.15548096 0.10475922
0.50256119 0.15537567 0.10554581
0.50100861 0.15720749 0.10844879
0.49705582 0.16096039 0.11357803
0.49992294 0.16317139 0.11560211
0.49987183 0.15686951 0.10345078
0.49883270 0.16679001 0.10689240
0.49875946 0.16997833 0.10610046
0.49978333 0.16596756 0.10183868
0.49892273 0.16352997 0.10372238
0.49957886 0.15907211 0.10569305
0.50466156 0.15046005 0.09151077
0.50822220 0.14945145 0.08306961
0.50634995 0.15450897 0.08695602
0.50895767 0.14617081 0.08056870
0.50665741 0.15082932 0.08426819
0.50408096 0.15162125 0.09259491
0.50286713 0.15703583 0.10001144
0.50071030 0.16869888 0.10706253
0.49670258 0.16526871 0.11230774
0.49705276 0.16449966 0.11392441
0.49555435 0.17247162 0.12305756
0.49541016 0.16630402 0.11241684
0.49860535 0.17610397 0.11532288
0.49753036 0.16719131 0.10162888
0.50075531 0.16617279 0.11032562
0.50046005 0.15270691 0.10388947
0.49872208 0.15046158 0.11205521
0.50411835 0.15265579 0.10654602
0.51176300 0.13654480 0.08916550
0.50463181 0.15392075 0.09932175
0.48806000 0.18477097 0.11653900
0.50569458 0.15253830 0.09562149
0.49758224 0.16801987 0.11488647
0.49688873 0.15967178 0.10851212
0.49651718 0.17358398 0.12498779
0.48823166 0.14714661 0.11373596
0.48695908 0.18894501 0.15735092
0.48110733 0.17786560 0.15652466
0.48074036 0.18394928 0.15245285
0.49211655 0.16487961 0.12391357
0.49306030 0.16347046 0.13699722
0.49108047 0.18285065 0.13679810
0.48964310 0.17161255 0.11692505
0.49263992 0.19299774 0.13465500
0.48526764 0.19359970 0.12674179
0.49077606 0.18320847 0.10917053
0.48948746 0.19424057 0.11688309
0.48767548 0.19085922 0.11761627
0.48842850 0.19482574 0.12870941
0.48906326 0.17988968 0.10723801
0.49189301 0.18402939 0.12080231
0.49459991 0.17873840 0.11531982
0.49106979 0.16904144 0.10435715
0.49291229 0.18402023 0.11160889
0.49228058 0.18056946 0.11095886
0.48957291 0.19025269 0.11417084
0.50732269 0.19359055 0.11231918
0.48420410 0.18742142 0.10079422
0.49359512 0.18706894 0.10654907
0.48976440 0.18202286 0.11664581
0.48910370 0.19129105 0.12971344
0.48579941 0.17688828 0.11876678
0.48461533 0.19151154 0.12595673
0.50189438 0.15490494 0.09927368
0.47714920 0.21044464 0.14250946
0.48433533 0.20403900 0.12486725
0.48531647 0.18937683 0.12573471
0.48765945 0.19085159 0.14036026
0.49187317 0.18957291 0.13446045
0.49389725 0.18457108 0.10992355
0.47923965 0.14702759 0.14828720
0.48521729 0.15338440 0.15159607
0.48669434 0.18788147 0.17025909
0.48149567 0.15085526 0.14555969
0.47787781 0.19321213 0.17694702
0.48053894 0.18099365 0.13988037
0.48039703 0.18192062 0.15146332
0.48152618 0.20409775 0.14884796
0.49384613 0.16907043 0.11826172
0.49497147 0.16382675 0.12301559
0.48707886 0.16948700 0.14370193
0.46943054 0.18738480 0.18930130
0.48277664 0.17244339 0.16636810
0.47210083 0.15304718 0.20217819
0.47324982 0.13833313 0.18854294
0.46372223 0.15082016 0.20795441
0.46033325 0.16201172 0.21928101
0.47787552 0.16314468 0.19936371
0.47964859 0.15429001 0.18064880
0.47395325 0.16259460 0.19467621
0.47139359 0.14879684 0.18852615
0.46603699 0.16665344 0.20255203
0.47510681 0.16507568 0.19587250
0.47312622 0.16850204 0.19458618
0.47700958 0.16734390 0.18187408
0.46603928 0.15890350 0.18003693
0.46233978 0.19318161 0.18291321
0.50395050 0.15631180 0.12304306
0.49394379 0.15760498 0.12364273
0.49143753 0.19474945 0.12139893
0.49474564 0.19940643 0.11564255
0.48566742 0.19369049 0.09043274
0.49746017 0.19566345 0.09084244
0.49868088 0.18732681 0.10401382
0.48938065 0.17300797 0.10353317
0.49332352 0.18592377 0.12363739
0.49228210 0.17681427 0.12228394
0.48991852 0.16260834 0.11902695
0.49862747 0.16935349 0.13431320
0.49684677 0.17343750 0.12307434
0.49649429 0.15668793 0.11899490
0.50129166 0.15992966 0.12978287
0.49177628 0.15772247 0.12120209
0.49444427 0.17675705 0.13154831
0.48717041 0.17495270 0.12967148
0.49355164 0.17699661 0.12191162
0.49364014 0.16632538 0.12288284
0.49125290 0.17262878 0.12700119
0.48238678 0.17944260 0.15635910
0.48921890 0.16853790 0.13153381
0.49192276 0.16461487 0.12187729
0.49178238 0.18403015 0.13352432
0.48778992 0.17427979 0.12431107
0.49411240 0.17225800 0.11369247
0.49357452 0.18543167 0.11744995
0.49475479 0.16557693 0.11474152
0.50810776 0.14732056 0.10854568
0.49533615 0.15871964 0.11965179
0.49319153 0.17629318 0.12149658
0.49341431 0.16722794 0.11611328
0.49603882 0.16548843 0.11316681
0.48749084 0.19629822 0.12168121
0.49751282 0.17473221 0.11425476
0.47954636 0.19227905 0.12545471
0.49980392 0.17727890 0.10383072
0.48356018 0.21930389 0.11516495
0.47116318 0.20930481 0.12159958
0.50161209 0.16880646 0.09268112
0.51173172 0.16626892 0.07401657
0.49092941 0.18111038 0.09256973
0.50688095 0.18628540 0.09435577
0.49537354 0.18146133 0.08760452
0.50072632 0.18782654 0.08438873
0.49661560 0.18870239 0.08803635
0.50175858 0.18521042 0.08720322
0.49266739 0.17664566 0.08391800
0.49265823 0.18674850 0.08856354
0.49662933 0.17666092 0.08481827
0.50141220 0.17586975 0.07715607
0.50348358 0.18355026 0.06634293
0.50657959 0.17238846 0.05204697
0.50544815 0.18750305 0.07040634
0.51166000 0.17250748 0.07035522
0.50284500 0.17346878 0.09793625
0.49501724 0.16562424 0.09265137
0.49597244 0.16112671 0.10717239
0.50222473 0.15949097 0.09491959
0.49455643 0.16464386 0.09334412
0.50207596 0.16280518 0.08914871
0.49521942 0.17286453 0.07760239
0.51240311 0.17877121 0.09487076
0.49958649 0.17305603 0.05604172
0.50505829 0.18784103 0.07878647
0.50385208 0.18530655 0.06975937
0.51461182 0.14839096 0.06983795
0.48807907 0.20540390 0.09275436
0.50913696 0.15009384 0.08860016
0.48514328 0.15981140 0.11023712
0.50686264 0.17307434 0.11466141
0.50326157 0.14187622 0.09109726
0.49918594 0.16037369 0.10058594
0.51264648 0.15317307 0.08957367
0.50757904 0.14863586 0.07427750
0.51915131 0.15300903 0.07735062
0.49708023 0.15557098 0.08542938
0.49851151 0.15387421 0.08916550
0.51031342 0.15515900 0.08438110
0.50226822 0.13551865 0.08107605
0.51547546 0.14983597 0.07148514
0.51082306 0.13327637 0.06931763
0.50555878 0.15055389 0.05578842
0.51360168 0.17899246 0.08088684
0.49974289 0.17449646 0.07041626
0.51081772 0.17382584 0.05540619
0.49561996 0.17677460 0.05424576
0.50395584 0.19145813 0.06551437
0.50127640 0.18349609 0.05791702
0.49882355 0.19235382 0.06158524
0.49842529 0.18909607 0.05741501
0.50459290 0.18443680 0.05747757
0.50143127 0.18229446 0.05147400
0.49939651 0.19181824 0.07147980
0.49692078 0.18582535 0.07032852
0.50569305 0.18668137 0.07553482
0.50068436 0.17762833 0.07171402
0.49799271 0.18438416 0.07584076
0.49677963 0.18607712 0.06853943
0.50149460 0.17588196 0.05204391
0.49904480 0.17928772 0.06867676
0.50465469 0.18617096 0.05895386
0.50319061 0.17341995 0.00471954
0.50746841 0.17863922 0.02882538
0.49779892 0.18038635 0.03982315
0.50473633 0.16639862 0.04260025
0.51006699 0.15466461 0.05817871
0.52623367 0.14264603 0.05552521
0.53152695 0.13838272 0.05172501
0.51387177 0.12862244 0.06063461
0.50806732 0.12923050 0.07546768
0.54686127 0.16564407 0.02426071
0.51071320 0.15130920 0.03979187
0.52734985 0.17892532 0.10958557
0.48046646 0.20006638 0.10626373
0.47480392 0.18198776 0.12090759
0.44816589 0.20507736 0.09062653
0.48308258 0.18041611 0.06215744
0.51970596 0.17972260 0.04455261
0.49876099 0.18625870 0.04650726
0.51014328 0.18527069 0.02869873
0.50586472 0.18068237 0.02760162
0.51641769 0.17815323 0.03864822
0.50984802 0.19288559 0.05000305
0.48168564 0.20217209 0.05026627
0.51476822 0.17119217 0.05026016
0.47448730 0.23484650 0.05670853
0.49531097 0.18776321 0.04272079
0.48782196 0.21951752 0.05795746
0.47884293 0.27019272 0.01311340
0.47044830 0.24716873 0.03948059
0.44683990 0.25791321 0.06696243
0.45637665 0.27199097 0.02401733
0.48968201 0.29422836 0.02013779
0.60264664 0.24700012 0.02046967
0.45169296 0.18327026 0.01325531
0.52660446 0.10005951 0.01240234
0.49373398 0.14688187 0.03675156
0.50858307 0.15034866 0.04515610
0.49832840 0.13058014 0.04242477
0.51353302 0.13585587 0.03078461
0.52950974 0.16655121 0.01401443
0.61098099 0.14311981 0.03611908
0.47335663 0.10157394 0.08512650
0.50693588 0.21672134 0.02289886
0.45033112 0.18506393 0.02187576
0.50750275 0.19530869 0.00272141
0.49096603 0.20182495 0.00226059
0.45518570 0.25979004 0.06440048
0.53460693 0.24119568 0.10751648
0.51207581 0.12625961 0.04975967
0.54232712 0.16472092 0.04334412
0.47822342 0.14466705 0.05184784
0.51565094 0.12925720 0.04981613
0.48333282 0.17515717 0.08514786
0.51717606 0.16184158 0.04834900
0.62898331 0.17039795 0.01026077
0.52560120 0.11529541 0.10625305
0.50217819 0.12692184 0.11643753
0.48521042 0.14375839 0.08806763
0.48782730 0.17530823 0.03601990
0.44285278 0.21235275 0.00800476
0.45390778 0.22372894 0.00298996
0.49539871 0.27828522 0.01412354
0.60771408 0.15765915 0.07643890
0.50124817 0.08799362 0.03649979
0.55736084 0.09013672 0.04452286
0.50140305 0.10199280 0.06473389
0.53437271 0.13514023 0.08154221
0.49936600 0.14022446 0.10575562
0.51266479 0.16745224 0.05813446
0.54806213 0.21218185 0.01850739
0.49107895 0.22783890 0.02004929
0.44184799 0.22505646 0.02533646
0.46968079 0.26943436 0.02093353
0.45132217 0.27925186 0.02434158
0.46444626 0.27455063 0.00434875
0.46739960 0.27457199 0.02090530
0.47374878 0.25487671 0.03920212
0.46456070 0.25182343 0.03636551
0.48767776 0.23910217 0.00545731
0.48876343 0.23451462 0.00238190
0.48690033 0.21484070 0.00394821
0.49997253 0.20822144 0.00790634
0.50205231 0.19817657 0.00374680
0.50293579 0.18810883 0.00820618
0.50817032 0.19753036 0.03204269
0.50317612 0.18378143 0.01738663
0.50114517 0.19121780 0.02743454
0.50751572 0.18926239 0.02038651
0.50484085 0.18508148 0.01937485
0.50687637 0.18134689 0.02292938
0.50690308 0.17851181 0.02847748
0.50165329 0.17545700 0.03243103
0.50516663 0.18246384 0.04220734
0.50412674 0.18298645 0.04095383
0.50726166 0.17748184 0.04001465
0.50488052 0.17658615 0.04155350
0.50618820 0.17651138 0.04149094
0.50981445 0.16967850 0.03794174
0.50594788 0.16933212 0.03695831
0.51148148 0.16595306 0.03929672
0.50510559 0.17016068 0.05024872
0.51169739 0.16639557 0.04372253
0.50360413 0.16286850 0.04719162
0.51340790 0.16350708 0.04287262
0.50880203 0.16506119 0.04602814
0.50988922 0.16035995 0.04121857
0.50994034 0.16189957 0.03824692
0.51136551 0.16119003 0.03587646
0.51250534 0.16240616 0.04046860
0.51208344 0.15936356 0.03189545
0.51138840 0.14981766 0.02318115
0.50885620 0.16767578 0.02682877
0.51244202 0.15897751 0.01832581
0.50598526 0.16030655 0.02285233
0.50323257 0.16868591 0.01887283
0.51411514 0.16888123 0.01860657
0.50792923 0.16574173 0.02364807
0.51450806 0.16176987 0.01958237
0.51104355 0.16497803 0.02564926
0.51000443 0.16571274 0.02677689
0.51134109 0.16262360 0.02878799
0.50901566 0.15740891 0.02554779
0.51096954 0.15500183 0.02682037
0.51412735 0.15617828 0.02991333
0.51087494 0.15828705 0.03815231
0.51280823 0.15017166 0.03274841
0.51108551 0.15744171 0.03913727
0.51156158 0.15415192 0.03170547
0.51643448 0.14888229 0.02577057
0.51336823 0.15229034 0.02875366
0.51308594 0.15027237 0.02975540
0.51827774 0.14588470 0.02735825
0.51285629 0.14775848 0.03058167
0.50990143 0.15251923 0.02802200
0.51518326 0.15106583 0.02410660
0.51645355 0.14701233 0.02583008
0.51089249 0.15241089 0.02555771
0.51509094 0.14624100 0.02580795
0.51234436 0.14806442 0.02503967
0.51610031 0.14714890 0.02402191
0.51556702 0.14756546 0.02835617
0.51322098 0.14795227 0.03041611
0.51088867 0.14989090 0.03095169
0.51510468 0.15109787 0.03335876
0.51042633 0.15413666 0.03240509
0.51275864 0.15139999 0.02954102
0.51311340 0.15222321 0.02735291
0.51353073 0.15227127 0.03144836
0.51701584 0.15347824 0.03449783
0.51256180 0.14950256 0.03418427
0.51648178 0.14809113 0.02848663
0.51284103 0.14742966 0.03398743
0.51669083 0.14386520 0.03781738
0.51205826 0.14197083 0.04035721
0.51287994 0.14302444 0.03605576
0.51626892 0.15068665 0.03856201
0.50783310 0.15624695 0.04014053
0.51597672 0.16052017 0.03841248
0.50667419 0.16398544 0.03880615
0.50317001 0.16791840 0.03819122
0.50772552 0.16967621 0.04412689
0.50156403 0.16917648 0.03831711
0.50908432 0.17592697 0.03897247
0.50685196 0.17546539 0.03633194
0.51119308 0.16965866 0.02683792
0.51150284 0.16696243 0.02340240
0.51114197 0.16325073 0.02443390
0.50972977 0.16188660 0.03099518
0.51357193 0.16111984 0.02329102
0.51053543 0.15823822 0.02007370
0.51405716 0.16041946 0.01681747
0.51058197 0.15921402 0.01144409
0.51184540 0.16228333 0.00972061
0.51236877 0.17132721 0.00389023
0.50935822 0.16992722 0.00499649
0.51179810 0.16657791 0.00561447
0.50861588 0.16901093 0.00411682
0.50581741 0.17745819 0.00295944
0.50106888 0.19039230 0.00536270
0.50118408 0.19737854 0.00476074
0.50131760 0.19752884 0.00873871
0.49432831 0.20015488 0.01005936
0.49830170 0.20560608 0.01380463
0.49511642 0.20411377 0.01621780
0.49573746 0.20456085 0.01490173
0.49486618 0.20887299 0.01737671
0.49378586 0.21178818 0.01511307
0.48903122 0.21780396 0.00905609
0.50072784 0.20181427 0.01075134
0.49943542 0.20452881 0.01514740
0.49542313 0.20982742 0.00311737
0.49451828 0.21285477 0.00675735
0.50351715 0.19953461 0.01602554
0.49669952 0.19292603 0.01299591
0.50339355 0.19020386 0.01991348
0.50772324 0.18763885 0.04220657
0.49296494 0.17196732 0.02591705
0.50711670 0.16389771 0.04650574
0.51948547 0.16353989 0.07990723
0.51400223 0.15886383 0.06945648
0.51085815 0.15738068 0.06979370
0.50993576 0.15869675 0.07396088
0.50961227 0.16493149 0.09591293
0.49781342 0.18004761 0.07783813
0.51452332 0.17854156 0.05229416
0.50083389 0.17279053 0.03873062
0.51292648 0.17473755 0.01004333
0.51470337 0.18513565 0.01684723
0.50935364 0.20866470 0.00198898
0.46525040 0.24192047 0.00002670
0.45958710 0.29041367 0.03664169
0.45953598 0.25912399 0.01186142
0.46379776 0.25733871 0.01016846
0.49219131 0.24544067 0.02785416
0.51467514 0.21482697 0.00333481
0.49206009 0.19225616 0.02919922
0.50154419 0.18911438 0.04174271
0.49725418 0.18718719 0.04380798
0.50310135 0.19080887 0.04465332
0.50225296 0.18558197 0.03639297
0.50227814 0.19247589 0.03523102
0.49938660 0.19171829 0.02940826
0.50633163 0.19358139 0.03233185
0.49928665 0.19912415 0.03281860
0.49778442 0.20329742 0.03658524
0.49697189 0.20330963 0.03783646
0.49723434 0.20173264 0.03804016
0.49719543 0.20015793 0.03550491
0.49890213 0.19983368 0.03562241
0.50011978 0.19726562 0.03339462
0.49857864 0.19684296 0.03478012
0.50035553 0.19582672 0.03429947
0.50003052 0.19507370 0.03574982
0.50074615 0.19292984 0.03473434
0.50045166 0.19390793 0.03684845
0.50095978 0.19261932 0.03748856
0.50096130 0.19366913 0.03767014
0.50148697 0.19460144 0.03954468
0.50030670 0.19433289 0.03568192
0.50056763 0.19745712 0.03713379
0.49924927 0.19667130 0.03449173
0.49947433 0.19773026 0.03542175
0.49942856 0.19772491 0.03400269
0.49861145 0.19812393 0.03251190
0.49849472 0.19822693 0.03210602
0.49856110 0.19728241 0.03110199
0.49907608 0.19984055 0.03304291
0.49877014 0.20032043 0.03421783
0.49880829 0.20038147 0.03432236
0.49858856 0.20078201 0.03505249
0.49819641 0.20024719 0.03565140
0.49855576 0.20125656 0.03839569
0.49816742 0.19942932 0.03511963
0.49815826 0.19991989 0.03590698
0.49878387 0.19926987 0.03493042
0.49855957 0.19842377 0.03524628
0.49896088 0.19820328 0.03630524
0.49930725 0.19728088 0.03508377
0.49891205 0.19685593 0.03451309
0.50003052 0.19642944 0.03464203
0.49949951 0.19699097 0.03588791
0.49951324 0.19671860 0.03665543
0.49926987 0.19662628 0.03621216
0.49951935 0.19798508 0.03754501
0.49920807 0.19885254 0.03606415
0.49884262 0.19912338 0.03708725
0.49877014 0.19847565 0.03664398
0.49897308 0.19921417 0.03756256
0.49809952 0.19910355 0.03728333
0.49891739 0.19861755 0.03733292
0.49867554 0.19850769 0.03717728
0.49849243 0.19764633 0.03483505
0.50033188 0.19560089 0.03499527
0.49974365 0.19304810 0.03619537
0.49824677 0.19935760 0.03877716
0.49971390 0.20046768 0.04269028
0.49656601 0.19886856 0.03917999
0.49185410 0.20722580 0.04372406
0.50111694 0.20293808 0.04045486
0.49551773 0.19881821 0.03606949
0.49697723 0.20699692 0.04856491
0.50033340 0.20146637 0.04410400
0.49933319 0.20068588 0.04224472
0.49444046 0.20373383 0.04236679
0.49806061 0.20306854 0.04343796
0.49488373 0.20593262 0.04725037
0.49800568 0.20543976 0.04746094
0.49110107 0.20694656 0.05079803
0.49291611 0.20844269 0.05153351
0.49578781 0.20840073 0.04994659
0.49398651 0.21686478 0.04948502
0.48939133 0.21051025 0.04969177
0.48814316 0.21184464 0.04288025
0.49764938 0.21358261 0.04582214
0.49151611 0.20647507 0.04325180
0.49868469 0.21152039 0.04344940
0.49310455 0.20381317 0.03268890
0.49774246 0.19876556 0.02864685
0.49971619 0.20658722 0.03639297
0.49331665 0.20580597 0.04549255
0.49266739 0.21066132 0.04459229
0.49729919 0.21272049 0.04461060
0.49335175 0.21330948 0.04163589
0.49196854 0.21616592 0.03866882
0.49745255 0.20773697 0.02774048
0.49551086 0.20749741 0.03014526
0.49851456 0.20443497 0.03361816
0.49326324 0.20500336 0.03325729
0.49626083 0.21004639 0.03743210
0.49384308 0.20509186 0.03265533
0.49694443 0.20831833 0.03847275
0.49633255 0.20449905 0.03072586
0.50042267 0.20267639 0.02850037
0.50155334 0.19724503 0.02394638
0.50213165 0.19323196 0.02321854
0.49969788 0.19817429 0.02520523
0.49643097 0.20127106 0.02490616
0.49651871 0.20591736 0.02313538
0.49691315 0.20808105 0.02680435
0.49848175 0.20238342 0.02668610
0.50181351 0.20100861 0.02656097
0.49838715 0.20068512 0.02277603
0.49743958 0.20658798 0.02313614
0.49406204 0.20804367 0.02209244
0.48780136 0.21136246 0.01904831
0.49830856 0.21420898 0.02361679
0.49387665 0.21382828 0.01677399
0.49701462 0.20598221 0.01559448
0.49902878 0.19987259 0.01874695
0.50003586 0.19744110 0.02603683
0.49974365 0.19733505 0.02962570
0.50290604 0.19890137 0.03588257
0.50106430 0.19699554 0.03659515
0.50104599 0.19570313 0.03501892
0.50043945 0.19282303 0.03268661
0.50957947 0.18046265 0.02721710
0.50279770 0.19182358 0.03072281
0.50275421 0.19313202 0.03150101
0.49341431 0.20435944 0.03458023
0.48952026 0.20584641 0.03239517
0.49978561 0.20417404 0.02829208
0.50078049 0.19432907 0.01587372
0.50175171 0.19170990 0.02922897
0.49568634 0.19631805 0.01827927
0.50149841 0.21331711 0.00846329
0.48126297 0.23367767 0.03784103
0.46258850 0.25459213 0.03381348
0.49335937 0.23660736 0.05965042
0.51182709 0.21023331 0.01564178
0.48520889 0.17917404 0.00103607
0.51161880 0.18067551 0.04421158
0.51937790 0.15142517 0.07268066
0.51371002 0.14779739 0.05129395
0.51992950 0.15045547 0.06208954
0.52063065 0.13676834 0.06658859
0.51452866 0.12490158 0.07606964
0.52144547 0.10145493 0.08894653
